"id","subject","body","label"
"1460","답장: LNG 북 회의","답장: LNG 북 회의 더그, 오늘 모든 사람을 모으려 했지만 성공하지 못했습니다. 다음 주 수요일이 첫 번째 가능한 날짜입니다. 죄송합니다. 빈스. 더그 아넬이 2000년 8월 29일에 보낸 메시지","ham"
"1461","첫 번째 데이트를 왜 기다리나요? 바로 s*x로...","첫 번째 데이트를 왜 기다리나요? 오늘 밤 데이트를 찾고 잠자리를 가져보세요. 같은 것을 원하는 사람을 만나고 싶으신가요? 빠른 섹스, 캐주얼 플러팅, 사이버 섹스 등 다양합니다.","spam"
"1462","답장: 날씬한 MMOS가 데이트 원해","답장: 날씬한 MMOS가 데이트 원해 믿을 수 없습니다 :) 랜덤 언어와 인용구들이 가득한 데이팅 스팸입니다. 관대한 영혼들에게 모든 일은 고귀합니다.","spam"
"1463","EC 254, SP 13 및 WC 45 (20) 수정","EC 254, SP 13 및 WC 45 (20) 수정 아미 초크시가 2000년 6월 12일에 전달한 내용. 스티브 홈즈가 2000년 6월 12일에 보낸 메시지: EC 254, SP 13 및 WC 45 (20) 수정","ham"
"1464","계량기 984229 - 루스 공통 포인트 - 거래 구역 18","계량기 984229 - 루스 공통 포인트 - 거래 구역 18 누가 처리해야 할지 모르겠어서 공유합니다. 딜 티켓 133259에서 캘파인으로부터의 구매, 딜이 계량기 4229에 입력되어 있는데 아래 이메일에 따르면 종료되었습니다.","ham"
"1465","사람들이 귀하의 웹사이트를 찾을 수 있나요?","사람들이 귀하의 웹사이트를 찾을 수 있나요? 익스피다이트 245 웨스트 루즈벨트 Rd. 빌딩 15, Ste. 109 웨스트 시카고, IL 60185. 이 이메일 메시지는 광고 및/또는 권유입니다.","spam"
"1466","일정 크롤러: 시간 앞 실패","일정 크롤러: 시간 앞 실패 시작일: 12/23/01; 시간 앞 시간: 1; 시간 앞 일정 다운로드 실패. 수동 개입 필요.","ham"
"1467","전달: 나의 런던 위시 리스트","전달: 나의 런던 위시 리스트 이런, 이전 이메일을 다른 카민스키에게 보냈습니다. 원본 메시지: 발신: 맥, 아이리스 2001년 4월 26일. 수신: 살몬, 스콧 등. 제목: 나의 런던 위시 리스트","ham"
"1468","19살이고 준비됐나요","19살이고 준비됐나요 수신 거부하려면 여기를 클릭하세요.","spam"
"1469","!클릭하세요! 범죄 및 기타 정부 기록에 합법적으로 접근하는 방법!","!클릭하세요! 범죄 및 기타 정부 기록에 합법적으로 접근하는 방법! 개인 및 비즈니스 조사 필요에 유용합니다. 인터넷을 통해 누구에 대해서도 진실을 얻으세요. 더 많은 정보를 위해 이 링크를 클릭하세요.","spam"
"1470","답장:","답장: 터프코와 통화했으며 그들은 3월 28일에 흘렀던 20000을 확인할 계획입니다. 그들의 의무를 수정하고 전달하겠습니다. 아미. 아미 초크시가 2000년 10월 18일에 전달한 내용","ham"
"1471","이해해 주셔서 감사합니다","이해해 주셔서 감사합니다 Dr. 순구 이브라힘으로부터. 전화: 234-8033779024. 친애하는 친구님, 저는 나이지리아 국립 석유 공사(NNPC)의 선임 회계사입니다. 신뢰할 수 있는 분을 찾고 있습니다.","spam"
"1472","축하드립니다 당첨되셨습니다!!!","축하드립니다 당첨되셨습니다!!! ASEA-파운데이션 인터내셔널. 참조번호: [LDA 5540077/08]. 귀하의 이메일 주소가 카테고리 B의 행운의 이메일 주소로 선발되었음을 알려드립니다.","spam"
"1473","친구에게 어떻게 이럴 수 있나요?","친구에게 어떻게 이럴 수 있나요? 모든 종류의 약에서 최대 70% 절약 빠른 주문 및 배송 빠르고 무료 배송. 자낙스, 발리움 등. 지금 주문하세요.","spam"
"1474","이메일 당첨 알림!!!","이메일 당첨 알림!!! 럭키데이 로또 이메일 프로모션. 상금 수여 부서 레이스와이크, 2044 DT, 네덜란드. 참조: HMB/56 배치: 085/CKV/NL. 친애하는 당첨자님, 대회 결과를 알려드립니다.","spam"
"1475","DG 에너지 소프트웨어","DG 에너지 소프트웨어 빈스, 소프트웨어 라이선스 계약의 수정본을 첨부합니다. 내부 승인을 위해 전달하기 전에 한 번 읽어봐 주실 수 있나요? $100,000이 단일 사용자 영구 라이선스, 1년 후 소스 접근, 유지보수 및 지원을 포함한다고 명시했습니다.","ham"
"1476","무료 처방전","무료 처방전 온라인으로 저렴한 약품 구매, 의사 방문 불필요. 비아그라, 펜터민, 레비트라, 소마, 암비엔, 트라마돌 등 다양한 제품이 있습니다. 완전한 프라이버시로 집까지 직접 배송됩니다.","spam"
"1477","엔론 뉴스 - 11/20/01","엔론 뉴스 - 11/20/01 S&P가 엔론을 더 낮출 수 있으며, 다이너지 합병을 예상합니다. 로이터 영어 뉴스 서비스, 11/20/01. 엔론이 녹아내리면서 많은 이들이 합병이 위험에 처했다고 봅니다.","ham"
"1478","MS 윈도우즈 XP 프로 50달러 coors","MS 윈도우즈 XP 프로 50달러 coors 마이크로소프트 클리어런스. 마이크로소프트 소프트웨어를 놀라운 가격에 판매합니다. OEM 소프트웨어는 추가 패키지나 매뉴얼 없이 CD만 제공됩니다.","spam"
"1479","팔리우르그, 최고의 약품","팔리우르그, 최고의 약품 안녕하세요! 선하고 친절하고 인도적이 되세요. 약품에서 최대 70% 절약에 관심이 있으신가요? 저렴한 가격으로 약품을 구입하세요.","spam"
"1480","답장: 결합 확률","답장: 결합 확률 밥, 도움 주셔서 감사합니다. 정확히 찾고 있던 것입니다. 일부 수치를 수정하고 확률 테이블을 다시 실행해 달라고 요청할 예정입니다. 다시 한번 감사합니다.","ham"
"1481","귀하의 정보를 위해","귀하의 정보를 위해 최종 통지입니다. 여러 번 연락을 시도했으나 응답이 없었습니다. 현재 주택 담보 대출로 3.70% 낮은 금리를 받으실 자격이 있습니다.","spam"
"1482","빠른 급등을 위한 핫 주식","빠른 급등을 위한 핫 주식 미국 석유 및 가스 보고서. 석유가 상승하며 수익이 급증합니다. 저희는 빠르게 움직이는 저가 에너지 종목을 찾는 데 선도적인 실적을 보유하고 있습니다.","spam"
"1483","답장: 개발/터빈 기회","답장: 개발/터빈 기회 돈: 이것은 약 2주 전에 나비간트의 마이클 콜만(우리 마이클 콜먼이 아닌)으로부터 받은 것과 같은 제안처럼 들립니다. 귀하가 받은 제안도 나비간트로부터였나요?","ham"
"1484","(제목 없음)","(제목 없음) 이메일 헤더: 182.152.35.180에서 220.91.41.100으로, 2004년 9월 28일. 발신자: 헥터 게바라. 스팸 이메일 헤더가 포함된 내용입니다.","spam"
"1485","월 스트리트: 디지털 컬러 프린트 주식회사","월 스트리트: 디지털 컬러 프린트 주식회사 PWRM을 지켜보신 모든 분들께 축하드립니다 - 지난 주에 250% 이상 상승했습니다. 새 프로필 1일차. OTC.BB - DCPI 2004년 8월 19일.","spam"
"1486","엔론/HPL 10/16/00 실적","엔론/HPL 10/16/00 실적 2000년 10월 16일. 테코 TAP 30.000 / 엔론; 120.000 / HPL 가스 데일리","ham"
"1487","다음 주 첼름스포드에서 시카모어 회의 물류","다음 주 첼름스포드에서 시카모어 회의 물류 안녕하세요 바브, 귀하의 목록에 다음 엔론 이름들을 추가해 주세요. 오늘 늦게 전화하여 확인하겠습니다(1/28/00). 크리슈나와 사머, 다음 일정에 따라 여행 계획을 준비해 주세요.","ham"
"1488","모든 진통제 초절약 - 처방전 불필요","모든 진통제 초절약 - 처방전 불필요 자낙스, 발리움, 시알리스, 비아그라, 타이레놀 3 등에서 최대 80% 절약. 랜덤 단어들로 가득한 약품 스팸입니다.","spam"
"1489","답장:","답장: 자리가 있으면 그에게 주세요. IT HR 담당자에게도 보낼 예정입니다. 데이비드 바움바흐가 2000년 5월 19일에 전달한 내용. aorr@dynegy.com에서 2000년 5월 19일에 보낸 메시지","ham"
"1490","이번 주말 자전거 타기!!!","이번 주말 자전거 타기!!! 3회 레드를 위한 라이드. 재미있는 라이드를 원하시면 이번 주말에 함께하세요! 맑은 하늘, 최고 90도대, 최저 70도. 25-50-100마일. 2005년 6월 25일 토요일 오전 7시 등록.","spam"
"1491","기대합니다","기대합니다 최종 통지! 2번 연락을 시도했으나 성공하지 못했습니다. 귀하의 대출이 4.0%로 승인되었지만 더 많은 정보가 필요합니다.","spam"
"1492","ICE 신규 사용자 등록","ICE 신규 사용자 등록 FYI - 앤디 Z가 ENA, ECC, EPMI 거래 전체의 관리자(마스터 사용자)가 되도록 요청했습니다. 이 거래소 비용은 사용자당 $500이므로 접근 권한을 신중하게 모니터링할 것입니다.","ham"
"1493","모든 어도비 타이틀 80% 할인","모든 어도비 타이틀 80% 할인 옵트인 이메일 특별 제안. 지금 세일 중인 신규 타이틀 상위 10위! 1위 오피스 프로 에디션 2003, 2위 윈도우즈 XP 프로, 3위 어도비 크리에이티브 스위트 프리미엄 등","spam"
"1494","답장: 내가 필요한 것을 아시나요","답장: 내가 필요한 것을 아시나요 미네소타는 이번 주말 캐롤라이나나 세인트루이스 중 하나가 패배하면 와일드카드 플레이오프 자리를 확정할 수 있습니다. 하지만 버크에 대한 홀딩 패널티로 방해를 받았습니다.","spam"
"1495","답장: 배정된 터빈","답장: 배정된 터빈 루이스: 두 가지를 알아야 합니다: (1) 보유 비용이 1월 1일까지 비용 처리되었는지, (2) 터빈에 상업적 가치가 있는지? 터빈에 가치가 있다면 해당 터빈을 소유하지 않은 사업 단위에 비용을 배정하는 것을 이해하지 못합니다.","ham"
"1496","다이얼업을 더 빠르게 만드세요","다이얼업을 더 빠르게 만드세요 안녕하세요, visioson@hpp.za.net. 저희의 혁신적인 하드웨어가 다이얼업 모뎀 연결 속도를 높이는 방법을 알아보세요! 아래 화살표 사이 웹사이트를 복사하여 붙여넣기 하세요.","spam"
"1497","NA 거래 건수 - 11월 15일","NA 거래 건수 - 11월 15일 NA 가스 및 전력은 지난 수요일 이후 최고의 날을 기록했습니다.","ham"
"1498","답장: SDDP","답장: SDDP 빈스, 매뉴얼 하나와 SDDP에 관한 논문을 보내드리겠습니다. 톰. 빈스 J 카민스키가 2000년 7월 28일에 톰 할리버튼에게 보낸 메시지: 톰, SDDP에 관한 정보를 존에게 보낼 수 있나요? 빈스","ham"
"1499","6년 연속 가장 혁신적인","6년 연속 가장 혁신적인 또 해냈습니다, 모두! 엔론이 포춘지에 의해 6년 연속 미국에서 가장 혁신적인 기업으로 선정되었습니다. 맞습니다 - 6년 연속입니다.","ham"
"1500","이 스몰캡 주식을 관심 목록에 추가하세요","이 스몰캡 주식을 관심 목록에 추가하세요 투자자 알림 - LRCJ - 귀하를 위한 새 주식. 로라안 코퍼레이션 - 주식 심볼: LRCJ. 금요일 장 마감 후 발표된 속보. 월요일 아침에 주가가 급등할 것입니다. 현재 가격: $0.12","spam"
"1501","ENA 거래 추적 업데이트","ENA 거래 추적 업데이트 첨부 파일에 변경 사항이 있으면 알려주세요. 감사합니다, 카렌. x 54667","ham"
"1502","전달: 할인된 자낙스 + 발리움 + 비아그라 + 바이코딘...","전달: 할인된 자낙스 + 발리움 + 비아그라 + 바이코딘... 안녕하세요 팔리우르그, 미국 공인 의사 및 약사 팀이 전문 의료 조언과 FDA 승인 약품을 제공합니다. 처방전 없이 구입 가능합니다.","spam"
"1503","2001년 5월 22일 HPL 지명","2001년 5월 22일 HPL 지명 첨부 파일: hplno522.xls 참조","ham"
"1504","답장: 지명 변경 - 2000년 10월 26일부터 유효; SG 마샬 - HPL 계량기","답장: 지명 변경 - 2000년 10월 26일부터 유효; SG 마샬 - HPL 계량기 딜 #126281이 아래와 같이 수정되었습니다. 밥. suzanne_saldivar@eogresources.com이 2000년 10월 26일에 rcotten@enron.com에게 보낸 메시지","ham"
"1505","답장[3]: 뒤처지지 마세요!... envelopfatten","답장[3]: 뒤처지지 마세요!... envelopfatten 안녕하세요 선생님, 확대 패치 할인을 확인해 보세요! 스틸 패키지: 패치 10개 $79.95에서 $49.95로! 무료 배송! 실버 패키지: 패치 25개 $129.95에서 $99.95로!","spam"
"1506","오리지네이션 트랙 - 28일 수요일 면접.","오리지네이션 트랙 - 28일 수요일 면접. 모두에게, 아래는 11월 28일 수요일 오리지네이션 트랙 면접 확정 명단입니다. 추가 후보자 3명 가능성도 있습니다. 모두 면접 확정이지만 4~5명의 추가 면접관이 필요합니다.","ham"
"1507","시작일: 1/27/02; 시간 앞 시간: 11;","시작일: 1/27/02; 시간 앞 시간: 11; 보조 일정 없음. 이상 없음. 로그 메시지: 파일 파싱 중 -- 포틀랜드 웨스트데스크 캘리포니아 일정 2002012711.txt","ham"
"1508","barnhart sat, 23 jul 2005 05:28:20 +04005 jnkex","barnhart sat, 23 jul 2005 05:28:20 +04005 jnkex 의미 없는 문자들로 가득한 스팸 이메일입니다.","spam"
"1509","포춘 파워 50","포춘 파워 50 친애하는 키친 씨, 귀하는 올해 포춘의 비즈니스 계에서 가장 영향력 있는 여성 50인 목록에 강력한 후보입니다. 잡지 독자와 웹사이트 사용자들을 위해 잠시 시간을 내주세요.","ham"
"1510","답장: 운영 리스크","답장: 운영 리스크 마이클, 운영 리스크 측정 과학은 아직 초기 개발 단계에 있습니다. 표준화된 해결책이 없습니다. 창의성과 많은 상식이 필요합니다. 빈스","ham"
"1511","배달 알림: 배달 실패","배달 알림: 배달 실패 이 보고서는 귀하가 보낸 메시지와 관련됩니다. 반환 경로: 수신: ims-ms-daemon.mailo2.direcway.com에서 mailo2.direcway.com으로. 사기성 배달 실패 스팸입니다.","spam"
"1512","축하합니다!","축하합니다! 샐리, 새로운 MD 목록에 귀하의 이름을 방금 발견했습니다. 소수만이 달성하는 높이에 오른 것을 축하드립니다! 귀하는 많은 사람들의 귀감입니다. 체릴","ham"
"1513","전달: 엔론에 관한 긍정적인 메모.","전달: 엔론에 관한 긍정적인 메모. 칼리 피오리나 비켜주세요... :-) 원본 메시지: 발신: 자프리, 아딜 2001년 10월 4일. 제목: 전달: 엔론에 관한 긍정적인 메모. FYI...CBS.마켓워치닷컴에서","ham"
"1514","아살람,","아살람, 친애하는 님, 저는 최근 파리에서 사망한 팔레스타인 지도자 야세르 아라파트의 아내 수하 아라파트입니다. 그의 죽음 이후 현재 지도부로부터 혼란과 굴욕을 겪고 있습니다.","spam"
"1515","마이크로캡 투자자이신가요?","마이크로캡 투자자이신가요? 손튼, VCSC - 귀하를 위한 새 주식. 보컬스케이프 주식회사 - 심볼: VCSC 금요일 장 마감 후 속보. 다음 주에 주가가 급등할 것입니다. 현재 가격: $0.175","spam"
"1516","한 친척","한 친척 보가트 컨설턴트: 사설 조사관 및 보안 컨설턴트가 스코틀랜드의 핼리팩스 은행을 대신하여 표준 조사를 진행하고 있습니다. 이 독립적인 조사를 도와주시면 감사하겠습니다. 제 이름은 브라이언 앤더슨입니다.","spam"
"1517","시작일: 12/18/01; 시간 앞 시간: 2;","시작일: 12/18/01; 시간 앞 시간: 2; 보조 일정 없음. 이상 없음. 로그 메시지: 파일 파싱 중 -- 포틀랜드 웨스트데스크 캘리포니아 일정 2001121802.txt","ham"
"1518","멕시코 고아들을 돕는 방법","멕시코 고아들을 돕는 방법 스페인어로 작성된 이메일입니다. 공개 포럼이나 웹사이트에서 이메일을 찾았다고 합니다. 멕시코 어린이 지원 관련 내용입니다.","spam"
"1519","제이미가 당신이 찾고 있다고 말했어요","제이미가 당신이 찾고 있다고 말했어요 안녕하세요, 비디오 채팅 데이팅을 경험해보세요! 비디오와 캠 채팅으로 관심 있는 사람들을 검색하세요. 1,583,732명의 등록 회원 - 레즈비언, 커플, 스윙어 등","spam"
"1520","FERC & BPA 주간 전력 보고서","FERC & BPA 주간 전력 보고서 6월 29일로 끝나는 주의 보고서를 첨부합니다. 배포 목록에 이름 추가 또는 삭제를 원하시면 알려주세요. 질문이나 추가 정보가 필요하시면 연락해 주세요.","ham"
"1521","수정된 IOS 공지","수정된 IOS 공지 첨부된 공지를 즉시 게시해 주세요. 마케터들에게: 8항에서 최대를 초과하는 요율을 허용하므로 최소/최대 언어를 제거했습니다. 10항에서 타이브레이크 절차를 변경했습니다.","ham"
"1522","정말 당신인가요?","정말 당신인가요? 안녕하세요 팔리우르그. 토론토 약국 - 제네릭 약품 #1 공급업체! 저렴한 제네릭 약품을 구입할 권리가 있습니다. 당사에서 주문하면 항상 품질을 보장합니다.","spam"
"1523","가능한 한 빨리 EOL 2002 예산 수치를 준비하겠습니다","가능한 한 빨리 EOL 2002 예산 수치를 준비하겠습니다. 신용 아이디어에 대한 논의도 계속하고 싶습니다.","ham"
"1524","지금 훌륭한 로고가 필요하신가요?","지금 훌륭한 로고가 필요하신가요? 회사 이미지 작업 중이신가요? 좋은 첫 인상을 위한 핵심인 시각적 정체성부터 시작하세요. 저희가 도와드리겠습니다! 뛰어난 로고, 문구류, 전문적인 웹사이트를 제작해드립니다.","spam"
"1525","보도자료","보도자료 메시지 ID: 234243. 수신: bait@em.ca 캐나다 보조금 디렉토리 2005년판. 2005년 캐나다 보조금 디렉토리 개정판이 출시되었습니다. 연방 및 주 정부, 협회의 3000개 이상의 보조금, 지원금 또는 대출이 나열되어 있습니다.","spam"
"1526","처방전 불필요 8h9i","처방전 불필요 8h9i 최대 85% 할인. 바이코딘 온라인 구매, 비아그라/시알리스 구매, 발리움 저렴하게, 자낙스 온라인. 처방전 불필요 신중/빠른 배송. 배송 무료 + 100% 환불 보장.","spam"
"1527","윌리엄스의 찰스로부터 답장","윌리엄스의 찰스로부터 답장 빈스: 이메일 매우 감사합니다. 곧 통화하기를 기대합니다. 진심으로, 찰스. vkaminski@aol.com이 작성: 찰스, 메시지 감사합니다. 유럽에서 방금 돌아와 메일을 확인하고 있습니다.","ham"
"1528","일부 일본인이 외국인에 대해 갖는 태도","일부 일본인이 외국인에 대해 갖는 태도 일본어와 문화의 독특한 특성 때문에 일본인들은 일반적으로 외국인보다 서로 대처하기가 더 쉽습니다. 이러한 불안감은 일부 일본인에게 부적절한 태도와 행동으로 이어질 수 있습니다.","ham"
"1529","에퀴스타 12/00","에퀴스타 12/00 에이미 란누가 2000년 11월 28일에 전달한 내용. 에이미 란누가 2000년 11월 27일에 아니타 루옹에게 보낸 메시지: 에퀴스타 12/00","ham"
"1530","업데이트된 스프레드시트","업데이트된 스프레드시트 최신 버전입니다. 이상한 변경 사항들이 있으므로 주의 깊게 확인해 주세요. 필요한 분들에게 전달해 주세요. 질문이 있으시면 전화 주세요. 줄리","ham"
"1531","큰 것이 더 좋습니다","큰 것이 더 좋습니다 여자친구에게는 8인치 남자가 필요합니다. 그 남자가 되세요. 여기서 방법을 알아보세요. 알림을 끄려면 여기를 클릭하세요.","spam"
"1532","홈 디포 vs 로우스? 어느 홈센터가 더 좋나요? ngsni","홈 디포 vs 로우스? 어느 홈센터가 더 좋나요? ngsni 아메리칸 리서치 패널에서 홈 디포 또는 로우스 $500 기프트 카드를 받으세요. 전국 설문조사에 참여하고 카드를 받으세요.","spam"
"1533","NYTimes.com 기사: 합병 구하려 엔론 신뢰 회복 노력","NYTimes.com 기사: 합병 구하려 엔론 신뢰 회복 노력 이 기사는 jimboman@ix.netcom.com이 귀하에게 보냈습니다. 이 기사가 유용하실 것 같아서 보냅니다. - 짐","ham"
"1534","뱅크 오브 아메리카 사기 검증 프로세스!","뱅크 오브 아메리카 사기 검증 프로세스! 친애하는 뱅크 오브 아메리카 회원님, 이 정보는 뱅크 오브 아메리카와 회원들 간의 통신 기록 제공 및 관련 법률/규제 요구 사항 준수를 위해 수집됩니다.","spam"
"1535","PC 소프트웨어] 코렐 드로 그래픽 스위트 11","PC 소프트웨어] 코렐 드로 그래픽 스위트 11 마이크로소프트 소프트웨어 반값! 특별 제안 #1: 윈도우즈 XP 프로 + MS 오피스 XP 프로 = $80. 특별 제안 #2: 어도비 포토샵 7, 프리미어 7, 일러스트레이터 10 = $120.","spam"
"1536","답장: 엔론 케이스 스터디 업데이트","답장: 엔론 케이스 스터디 업데이트 환상적입니다. 받기를 기대하고 있겠습니다. 12월 5일을 비워두실 수 있나요? 추가 임원진과 만날 필요가 있을 경우를 대비해서요. 신디. 존 D. 마틴이 2000년 11월 6일에 보낸 메시지","ham"
"1537","더 나은 해결책을 찾았습니다","더 나은 해결책을 찾았습니다 오늘 온라인으로 주문하여 70% 절약! 저희 사이트를 방문하여 크게 절약하세요. 랜덤 영어 단어들이 가득한 약품 스팸입니다.","spam"
"1538","답장[5]","답장[5] 1857년 바이러스, 1965년 Dr. 드레이. 슬픔에 깊이 공감합니다. 멋있어 보이세요.","spam"
"1539","반송 메일: 자세한 내용은 기록을 참조하세요","반송 메일: 자세한 내용은 기록을 참조하세요 원본 메시지는 2005년 7월 19일 화요일 07:01:27에 수신되었습니다. 다음 주소에서 영구적인 오류가 발생했습니다. 사용자 알 수 없음 오류. 사기성 반송 메일 스팸입니다.","spam"
"1540","최고의 선택 프로그램을 제안합니다","최고의 선택 프로그램을 제안합니다 최고 품질의 소프트웨어를 최저 가격으로 제공할 수 있습니다. 저희 회사는 국제 항공 우편으로 무료 배송합니다. 저희 웹사이트를 방문하여 정보를 얻으세요.","spam"
"1541","섹스가 촉촉해집니다","섹스가 촉촉해집니다 성인 웹사이트 링크가 포함된 스팸 이메일입니다.","spam"
"1542","다양한 소프트웨어 응용 프로그램, 드라이버 등.","다양한 소프트웨어 응용 프로그램, 드라이버 등. 최신 소프트웨어를 99% 절약으로 구입하세요. 최선 이하를 제공하는 것은 재능을 낭비하는 것입니다.","spam"
"1543","전달: 초안 - 소칼/토팍 발표","전달: 초안 - 소칼/토팍 발표 FYI, 킴. 원본 메시지: 발신: 도노호, 린디 2002년 3월 4일. 수신: 왓슨, 킴벌리 등. 제목: 전달: 초안 - 소칼/토팍 발표 FYI, 아래와 같습니다.","ham"
"1544","3/31/01 주식 보유 현황 요청","3/31/01 주식 보유 현황 요청 분기별로 임원 보상 그룹은 이사회 보상 위원회에 임원 위원회 구성원 주식 보유 현황 보고서를 제공합니다. 보유 항목에는 가족 신탁 주식, 개인 중개 계정, 엔론 저축 계획 등이 포함됩니다.","ham"
"1545","전달: TW 흐름 방향","전달: TW 흐름 방향 킴과 린디, 흐름 방향 요구 사항 시기는 9월 1일 경이 될 것 같습니다. 오늘 스티브의 직원 회의 후 미셸에게서 회의 메모 사본을 받았습니다.","ham"
"1546","이것에 대해 주시하고 배우세요 merle","이것에 대해 주시하고 배우세요 merle 시작하세요. 삽입하세요. 느낌을 받아들이세요. 랜덤 단어들이 가득한 성인 스팸 이메일입니다.","spam"
"1547","답장: 엔YMEX","답장: 엔YMEX 이 제품에 대해 제품 라인 대신 EOL의 경매 기능을 사용하는 것에 관심이 있으신가요? 예약 가격 여부, 판매 약정 여부, 타이밍 등 규칙 설정에 유연성이 많습니다.","ham"
"1548","수동 전신","수동 전신 메리, 래리, 웨스, 베티 타우지어가 8/28/00에 보낸 수동 전신 및 당일 결제 메모의 팩스 사본을 방금 받았습니다. 환율 & 통화 거래 FX는 다음 날 결제가 필요합니다.","ham"
"1549","무료 정보. 자신만의 인터넷 컨설팅 비즈니스를 시작하세요 ntsj","무료 정보. 자신만의 인터넷 컨설팅 비즈니스를 시작하세요 ntsj 국가에서 가장 부유한 10명 중 4명이 대학을 졸업하지 않았다는 것을 알고 계셨나요? 꿈을 꿀 용기와 기회를 활용할 지혜가 있나요?","spam"
"1550","답장: 리스크 모델","답장: 리스크 모델 감사합니다 빈스. 오늘 논문에서 실질적인 진전을 이루었습니다. 이번 주 후반에 수정본을 보내드리겠습니다. 잘 지내세요, 존. 2001년 1월 17일 오후 1:14에 귀하가 쓴 내용: 안녕 존, 매력적인 가족이 있군요.","ham"
"1551","여기서 직접 처방전을 주문하세요","여기서 직접 처방전을 주문하세요 매우 쉬운 주문 - 통증, 체중 감량, 섹스 등을 위한 처방 약품. 처방전 불필요. 최저가...","spam"
"1552","3 - 긴급 - 정보 손실 방지","3 - 긴급 - 정보 손실 방지 중요 마이그레이션 정보: 1. 예약된 아웃룩 마이그레이션 날짜는 5월 7일 저녁입니다. 2. 데이터 저장 버튼을 한 번만 누르세요. 3. 네트워크에 연결된 상태여야 합니다.","ham"
"1553","새 메시지.","새 메시지. [1]개의 새 메시지가 있습니다. 여기서 확인하세요. 메시지는 5일 후 자동으로 삭제됩니다. 랜덤 단어들이 가득한 스팸 이메일입니다.","spam"
"1554","최고이자 원조","최고이자 원조 안녕하세요 convulsive, 다른 것들을 모두 시도해봤다면 원조이자 최고를 시도해 보세요. 자연적인 방법으로 4인치에서 10인치로. 잃을 것이 없습니다.","spam"
"1555","전략적 벤처","전략적 벤처 귀하가 잘 지내고 계시기를 바랍니다. 저희는 기업 공개를 지원하는 전문 회사입니다. 또한 사모 펀드 준비도 지원합니다. 저희 회사 사장은 경험 많은 증권 및 기업법 변호사입니다.","spam"
"1556","엔론 뉴스","엔론 뉴스 미국: 채무 불이행이 급증하면서 신용 품질이 광범위하게 하락. 미국: 미국 기업들이 엔론과의 거래가 정상 수준이라고 밝힘. 엔론 채권이 안정되었지만 시장 참가자들은 우려하고 있습니다.","ham"
"1557","5월 28일 월요일 차단","5월 28일 월요일 차단 카라, 태그 22874가 PDT 오전 10~17시 동안 하루 전에 5MW에서 2MW로 감소되었습니다. 아퀼라의 크리스틴은 BC 국경에서의 전송이 차단되었다고 했습니다. 새 태그 #23366을 만들었습니다.","ham"
"1558","케네스 박사로부터","케네스 박사로부터 케네스 오코 박사, 에코뱅크 베냉. 친애하는 님, 저는 해외로 2,600만 달러를 이전하려 합니다. 이 일에 협력해 주신다면 이익의 30%를 드리겠습니다.","spam"
"1559","배달 실패 알림","배달 실패 알림 안녕하세요. 이것은 hostcompanyl00.com의 qmail-send 프로그램입니다. 메시지를 다음 주소로 전달하지 못했습니다. 이것은 영구적인 오류입니다. 해당 이름의 사서함이 없습니다.","spam"
"1560","이 저가 주식 거래를 주목하세요","이 저가 주식 거래를 주목하세요 큰 뉴스가 예상됩니다. 이 주식은 폭발할 것입니다. 늦지 않게 지금 행동하세요. 이번 주에 새 뉴스가 예상됩니다. 7일 예상 가격 $9.00 (심볼: CWTD.OB) 가격: $2.17","spam"
"1561","스몰캡 요약","스몰캡 요약 투자자 알림 - 즉시 발표 - 투자자 알림 돌파구 예측 2005년 7월 19일 화요일!!! 준비 완료!!! [지금 달리고 있습니다!!!] 큰 우승자!!! 차이나 월드 트레이드 코퍼레이션. CWTD. 현재 가격: $2.31","spam"
"1562","기분이 좋으신가요 xghtmtggc","기분이 좋으신가요 xghtmtggc 비아그라, 제니칼, 바이옥스, 자이반, 프로페시아. 저희는 진짜 비아그라, 제니칼 등만 제공합니다. 허브 보충제 없음. 인터넷에서 가장 낮은 가격으로 제공합니다.","spam"
"1563","전달: 스플래시 페이지 텍스트","전달: 스플래시 페이지 텍스트 버전 2 - 칼의 의견 포함: 엔론온라인은 현재 이용할 수 없습니다. 엔론은 1월 10일까지 거래 및 이커머스 전문성을 강력하고 높은 등급의 회사에 매각하려 합니다.","ham"
"1564","미셸 포스 박사 - 에너지 연구소","미셸 포스 박사 - 에너지 연구소 크리스티, 휴스턴 대학교에서 받은 메시지를 전달합니다. 도움을 드릴 수 있나요? 저희는 UOH와 매우 좋은 관계를 유지하고 있습니다. 빈스. 빈스 J 카민스키가 4월 24일에 전달한 내용","ham"
"1565","스토리지 딜 47472 및 60747","스토리지 딜 47472 및 60747 줄리: 같은 계약 번호를 사용하는 두 개의 스토리지 딜이 있습니다. 두 딜을 살펴보고 어느 것이 올바른 딜인지 확인해 주세요. 다른 딜을 종료해야 하는지 알려주세요.","ham"
"1566","모든 그래픽 소프트웨어 이용 가능, 저렴한 OEM 버전.","모든 그래픽 소프트웨어 이용 가능, 저렴한 OEM 버전. 좋은 아침, 코렐, 매크로미디어, 어도비 등의 모든 그래픽 및 출판 소프트웨어 최신 OEM 패키지를 제공합니다. 어도비 포토샵 8.0/CS $80, 매크로미디어 스튜디오 MX 2004 $140 등","spam"
